"Transmitter Name","Transmitter ID"
"Satellite/GEOSAT/Transmitter/My_Transmitter",0

"Receiver Name","Receiver ID"
"Facility/My_Fac/Receiver/My_Rec",0

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
10 Aug 2024 05:44:00.000,0,25.000,31.2942,54.343,333.767,1.961,35926.0223,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,77.7539,32.0000,1.0000,0.000,0.0000,20.8126,2.7024,23.8229,5.7127,1.0000e-30,3.1675e-03,2.7700,18.0426,-109.5227
10 Aug 2024 05:45:00.000,0,25.000,31.2942,54.343,333.765,1.961,35926.0269,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,58.9619,32.0000,1.0000,0.000,0.0000,20.8126,-16.0896,23.8229,-13.0793,1.0000e-30,3.7686e-01,-16.0887,36.9012,-90.6870
10 Aug 2024 05:46:00.000,0,25.000,31.2942,54.343,333.763,1.961,35926.0316,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,75.1557,32.0000,1.0000,0.000,0.0000,20.8126,0.1042,23.8229,3.1145,1.0000e-30,2.1478e-02,0.1413,20.6713,-106.9056
10 Aug 2024 05:47:00.000,0,25.000,31.2942,54.343,333.760,1.961,35926.0362,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,80.1644,32.0000,1.0000,0.000,0.0000,20.8126,5.1129,23.8229,8.1232,1.0000e-30,1.5724e-04,5.2314,15.5812,-111.9816
10 Aug 2024 05:48:00.000,0,25.000,31.2942,54.343,333.758,1.961,35926.0409,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,84.2487,32.0000,1.0000,0.000,0.0000,20.8126,9.1972,23.8229,12.2075,1.0000e-30,4.0541e-09,9.5074,11.3052,-116.2550
10 Aug 2024 05:49:00.000,0,25.000,31.2942,54.343,333.756,1.961,35926.0456,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,86.5688,32.0000,1.0000,0.000,0.0000,20.8126,11.5173,23.8229,14.5276,1.0000e-30,2.5037e-14,12.0607,8.7518,-118.8073
10 Aug 2024 05:50:00.000,0,25.000,31.2942,54.343,333.753,1.961,35926.0503,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,89.7363,32.0000,1.0000,0.000,0.0000,20.8126,14.6848,23.8229,17.6951,1.0000e-30,1.0414e-27,15.8991,4.9135,-122.6398
10 Aug 2024 05:51:00.000,0,25.000,31.2942,54.343,333.751,1.961,35926.0551,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,90.9427,32.0000,1.0000,0.000,0.0000,20.8126,15.8912,23.8229,18.9015,1.0000e-30,1.0000e-30,17.5789,3.2337,-124.3194
10 Aug 2024 05:52:00.000,0,25.000,31.2942,54.343,333.749,1.961,35926.0598,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:53:00.000,0,25.000,31.2942,54.343,333.746,1.961,35926.0646,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:54:00.000,0,25.000,31.2942,54.343,333.744,1.961,35926.0694,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:55:00.000,0,25.000,31.2942,54.343,333.741,1.961,35926.0742,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:56:00.000,0,25.000,31.2942,54.343,333.739,1.961,35926.0791,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:57:00.000,0,25.000,31.2942,54.343,333.737,1.961,35926.0839,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:58:00.000,0,25.000,31.2942,54.343,333.734,1.961,35926.0888,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 05:59:00.000,0,25.000,31.2942,54.343,333.732,1.961,35926.0937,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:00:00.000,0,25.000,31.2942,54.343,333.729,1.961,35926.0987,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:01:00.000,0,25.000,31.2942,54.343,333.727,1.961,35926.1036,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:02:00.000,0,25.000,31.2942,54.343,333.724,1.961,35926.1086,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:03:00.000,0,25.000,31.2942,54.343,333.722,1.961,35926.1135,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:04:00.000,0,25.000,31.2942,54.343,333.719,1.961,35926.1186,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:05:00.000,0,25.000,31.2942,54.343,333.717,1.961,35926.1236,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:06:00.000,0,25.000,31.2942,54.343,333.715,1.961,35926.1286,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:07:00.000,0,25.000,31.2942,54.343,333.712,1.961,35926.1337,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:08:00.000,0,25.000,31.2942,54.343,333.710,1.962,35926.1388,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:09:00.000,0,25.000,31.2942,54.343,333.707,1.962,35926.1439,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:10:00.000,0,25.000,31.2942,54.343,333.705,1.962,35926.1490,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:11:00.000,0,25.000,31.2942,54.343,333.702,1.962,35926.1541,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:12:00.000,0,25.000,31.2942,54.343,333.700,1.962,35926.1593,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:13:00.000,0,25.000,31.2942,54.343,333.697,1.962,35926.1645,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:14:00.000,0,25.000,31.2942,54.343,333.695,1.962,35926.1697,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:15:00.000,0,25.000,31.2942,54.343,333.692,1.962,35926.1749,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:16:00.000,0,25.000,31.2942,54.343,333.690,1.962,35926.1801,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:17:00.000,0,25.000,31.2942,54.343,333.687,1.962,35926.1854,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:18:00.000,0,25.000,31.2942,54.343,333.685,1.962,35926.1907,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:19:00.000,0,25.000,31.2942,54.343,333.682,1.962,35926.1959,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:20:00.000,0,25.000,31.2942,54.343,333.679,1.962,35926.2012,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:21:00.000,0,25.000,31.2942,54.343,333.677,1.962,35926.2066,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:22:00.000,0,25.000,31.2942,54.343,333.674,1.962,35926.2119,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:23:00.000,0,25.000,31.2942,54.343,333.672,1.962,35926.2173,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:24:00.000,0,25.000,31.2942,54.343,333.669,1.962,35926.2227,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:25:00.000,0,25.000,31.2942,54.343,333.667,1.962,35926.2281,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:26:00.000,0,25.000,31.2942,54.343,333.664,1.962,35926.2335,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:27:00.000,0,25.000,31.2942,54.343,333.662,1.962,35926.2389,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:28:00.000,0,25.000,31.2942,54.343,333.659,1.962,35926.2444,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:29:00.000,0,25.000,31.2942,54.343,333.656,1.962,35926.2498,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:30:00.000,0,25.000,31.2942,54.343,333.654,1.962,35926.2553,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:31:00.000,0,25.000,31.2942,54.343,333.651,1.962,35926.2608,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0778,0.0000,0.0000,0.0000,0.0000,207.0778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:32:00.000,0,25.000,31.2942,54.343,333.649,1.962,35926.2663,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0779,0.0000,0.0000,0.0000,0.0000,207.0779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:33:00.000,0,25.000,31.2942,54.343,333.646,1.962,35926.2719,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0779,0.0000,0.0000,0.0000,0.0000,207.0779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:34:00.000,0,25.000,31.2942,54.343,333.643,1.962,35926.2774,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0779,0.0000,0.0000,0.0000,0.0000,207.0779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:35:00.000,0,25.000,31.2942,54.343,333.641,1.963,35926.2830,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0779,0.0000,0.0000,0.0000,0.0000,207.0779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:36:00.000,0,25.000,31.2942,54.343,333.638,1.963,35926.2886,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0779,0.0000,0.0000,0.0000,0.0000,207.0779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:37:00.000,0,25.000,31.2942,54.343,333.636,1.963,35926.2942,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0779,0.0000,0.0000,0.0000,0.0000,207.0779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 06:38:00.000,0,25.000,31.2942,54.343,333.633,1.963,35926.2998,0.000,0.000,15.000,-152.735,-152.735,-107.7576,0.0000,207.0779,0.0000,0.0000,0.0000,0.0000,207.0779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8640,95.8640,32.0000,1.0000,0.000,0.0000,20.8125,20.8125,23.8228,23.8228,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
